,Optimal_Affected_Component_Uid,Optimal_Failure,sqt
359,_SFBPhucdEeet0YmmfbMwkw,CF2,8.916
360,_SFBPhucdEeet0YmmfbMwkw,CF2,8.916
361,_SFBPhucdEeet0YmmfbMwkw,CF2,8.916
362,_SFBPhucdEeet0YmmfbMwkw,CF2,8.916
363,_SFGwHecdEeet0YmmfbMwkw,CF1,3.8853
364,_SFGwHecdEeet0YmmfbMwkw,CF1,3.8853
365,_SFGwHecdEeet0YmmfbMwkw,CF1,3.8853
366,_SFNd2ecdEeet0YmmfbMwkw,CF2,3.1928
367,_SFNd2ecdEeet0YmmfbMwkw,CF2,3.1928
368,_SFNd2ecdEeet0YmmfbMwkw,CF2,3.1928
369,_SEyloOcdEeet0YmmfbMwkw,CF2,3.4254
370,_SEyloOcdEeet0YmmfbMwkw,CF2,3.4254
371,_SEyloOcdEeet0YmmfbMwkw,CF2,3.4254
372,_SFS9NecdEeet0YmmfbMwkw,CF2,2.9685
373,_SFS9NecdEeet0YmmfbMwkw,CF2,2.9685
374,_SFS9NecdEeet0YmmfbMwkw,CF2,2.9685
375,_SFMQD-cdEeet0YmmfbMwkw,CF1,6.2098
376,_SFMQD-cdEeet0YmmfbMwkw,CF1,6.2098
377,_SFMQD-cdEeet0YmmfbMwkw,CF1,6.2098
378,_SE_aXOcdEeet0YmmfbMwkw,CF2,13.0875
379,_SE_aXOcdEeet0YmmfbMwkw,CF2,13.0875
380,_SE_aXOcdEeet0YmmfbMwkw,CF2,13.0875
381,_SE_aXOcdEeet0YmmfbMwkw,CF2,13.0875
382,_SE8-WecdEeet0YmmfbMwkw,CF2,3.4074
383,_SE8-WecdEeet0YmmfbMwkw,CF2,3.4074
384,_SE8-WecdEeet0YmmfbMwkw,CF2,3.4074
385,_SE8XfecdEeet0YmmfbMwkw,CF1,6.0458
386,_SE8XfecdEeet0YmmfbMwkw,CF1,6.0458
387,_SE8XfecdEeet0YmmfbMwkw,CF1,6.0458
388,_SFDr3ecdEeet0YmmfbMwkw,CF3,105.9994
389,_SFDr3ecdEeet0YmmfbMwkw,CF3,105.4514
390,_SFFgpOcdEeet0YmmfbMwkw,CF2,3.4474
391,_SFFgpOcdEeet0YmmfbMwkw,CF2,3.4474
392,_SFFgpOcdEeet0YmmfbMwkw,CF2,3.4474
393,_SFFgpOcdEeet0YmmfbMwkw,CF2,3.4474
394,_SFFgpOcdEeet0YmmfbMwkw,CF2,3.4474
395,_SFFgpOcdEeet0YmmfbMwkw,CF2,3.4474
396,_SFJyWecdEeet0YmmfbMwkw,CF2,3.675
397,_SFJyWecdEeet0YmmfbMwkw,CF2,3.675
398,_SFJyWecdEeet0YmmfbMwkw,CF2,3.675
399,_SE8-HecdEeet0YmmfbMwkw,CF1,6.0408
400,_SE8-HecdEeet0YmmfbMwkw,CF1,6.0408
401,_SE8-HecdEeet0YmmfbMwkw,CF1,6.0408
402,_SFApIecdEeet0YmmfbMwkw,CF1,6.0958
403,_SFApIecdEeet0YmmfbMwkw,CF1,6.0958
404,_SFApIecdEeet0YmmfbMwkw,CF1,6.0958
405,_SFCd5ucdEeet0YmmfbMwkw,CF2,3.656
406,_SFCd5ucdEeet0YmmfbMwkw,CF2,3.656
407,_SFCd5ucdEeet0YmmfbMwkw,CF2,3.656
408,_SFETFecdEeet0YmmfbMwkw,CF3,6.1408
409,_SFETFecdEeet0YmmfbMwkw,CF3,6.1408
410,_SFETFecdEeet0YmmfbMwkw,CF3,6.1408
411,_SFLBPucdEeet0YmmfbMwkw,CF2,2.9615
412,_SFLBPucdEeet0YmmfbMwkw,CF2,2.9615
413,_SFLBPucdEeet0YmmfbMwkw,CF2,2.9615
414,_SEz0d-cdEeet0YmmfbMwkw,CF2,2.9545
415,_SEz0d-cdEeet0YmmfbMwkw,CF2,2.9545
416,_SEz0d-cdEeet0YmmfbMwkw,CF2,2.9545
417,_SE6hd-cdEeet0YmmfbMwkw,CF2,3.4034
418,_SE6hd-cdEeet0YmmfbMwkw,CF2,3.4034
419,_SE6hd-cdEeet0YmmfbMwkw,CF2,3.4034
420,_SEvipucdEeet0YmmfbMwkw,CF3,8.9803
421,_SEvipucdEeet0YmmfbMwkw,CF3,8.9803
422,_SEvipucdEeet0YmmfbMwkw,CF3,8.9803
423,_SEvipucdEeet0YmmfbMwkw,CF3,8.9803
424,_SFLBvecdEeet0YmmfbMwkw,CF3,6.1938
425,_SFLBvecdEeet0YmmfbMwkw,CF3,6.1938
426,_SFLBvecdEeet0YmmfbMwkw,CF3,6.1938
427,_SFCeOOcdEeet0YmmfbMwkw,CF3,6.1128
428,_SFCeOOcdEeet0YmmfbMwkw,CF3,6.1128
429,_SFCeOOcdEeet0YmmfbMwkw,CF3,6.1128
430,_SFCeOOcdEeet0YmmfbMwkw,CF3,6.1128
431,_SFCeOOcdEeet0YmmfbMwkw,CF3,6.1128
432,_SFB2oOcdEeet0YmmfbMwkw,CF1,6.0998
433,_SFB2oOcdEeet0YmmfbMwkw,CF1,6.0998
434,_SFB2oOcdEeet0YmmfbMwkw,CF1,6.0998
435,_SFAojecdEeet0YmmfbMwkw,CF1,3.8623
436,_SFAojecdEeet0YmmfbMwkw,CF1,3.8623
437,_SFAojecdEeet0YmmfbMwkw,CF1,3.8623
438,_SFAojecdEeet0YmmfbMwkw,CF1,3.8623
439,_SFAojecdEeet0YmmfbMwkw,CF1,3.8623
440,_SFAojecdEeet0YmmfbMwkw,CF1,3.8623
441,_SFDFc-cdEeet0YmmfbMwkw,CF3,9.8262
442,_SFDFc-cdEeet0YmmfbMwkw,CF3,9.8262
443,_SFLnRecdEeet0YmmfbMwkw,CF2,9.0273
444,_SFLnRecdEeet0YmmfbMwkw,CF2,9.0273
445,_SFLnRecdEeet0YmmfbMwkw,CF2,9.0273
446,_SFLnRecdEeet0YmmfbMwkw,CF2,9.0273
447,_SFLnRecdEeet0YmmfbMwkw,CF2,9.0273
448,_SFLnRecdEeet0YmmfbMwkw,CF2,9.0273
449,_SFDr1ecdEeet0YmmfbMwkw,CF3,6.1208
450,_SFDr1ecdEeet0YmmfbMwkw,CF3,6.1208
451,_SFDr1ecdEeet0YmmfbMwkw,CF3,6.1208
452,_SFDr1ecdEeet0YmmfbMwkw,CF3,6.1208
453,_SFDr1ecdEeet0YmmfbMwkw,CF3,6.1208
454,_SE-zMOcdEeet0YmmfbMwkw,CF1,6.0148
455,_SE-zMOcdEeet0YmmfbMwkw,CF1,6.0148
456,_SFE55ucdEeet0YmmfbMwkw,CF3,6.1298
457,_SFE55ucdEeet0YmmfbMwkw,CF3,6.1298
458,_SFE55ucdEeet0YmmfbMwkw,CF3,6.1298
459,_SEzNFecdEeet0YmmfbMwkw,CF1,197.3868
460,_SEzNFecdEeet0YmmfbMwkw,CF1,196.798
461,_SEzNFecdEeet0YmmfbMwkw,CF1,196.798
462,_SEzNFecdEeet0YmmfbMwkw,CF1,196.798
463,_SEuUcucdEeet0YmmfbMwkw,CF2,2.9505
464,_SEuUcucdEeet0YmmfbMwkw,CF2,2.9505
465,_SEuUcucdEeet0YmmfbMwkw,CF2,2.9505
466,_SFESjOcdEeet0YmmfbMwkw,CF1,3.4444
467,_SFESjOcdEeet0YmmfbMwkw,CF1,3.4444
468,_SFESjOcdEeet0YmmfbMwkw,CF1,3.4444
469,_SE4FWecdEeet0YmmfbMwkw,CF2,115.0481
470,_SE4FWecdEeet0YmmfbMwkw,CF2,115.0481
471,_SE4FWecdEeet0YmmfbMwkw,CF2,115.0481
472,_SFOE5-cdEeet0YmmfbMwkw,CF2,3.1948
473,_SFOE5-cdEeet0YmmfbMwkw,CF2,3.1948
474,_SFOE5-cdEeet0YmmfbMwkw,CF2,3.1948
475,_SFDEt-cdEeet0YmmfbMwkw,CF3,6.1158
476,_SFDEt-cdEeet0YmmfbMwkw,CF3,6.1158
477,_SFDEt-cdEeet0YmmfbMwkw,CF3,6.1158
478,_SFDEt-cdEeet0YmmfbMwkw,CF3,6.1158
479,_SFKZIucdEeet0YmmfbMwkw,CF3,12.6847
480,_SFKZIucdEeet0YmmfbMwkw,CF3,12.6847
481,_SFKZIucdEeet0YmmfbMwkw,CF3,12.6847
482,_SEwwuecdEeet0YmmfbMwkw,CF2,6.4481
483,_SEwwuecdEeet0YmmfbMwkw,CF2,6.4481
484,_SEwwuecdEeet0YmmfbMwkw,CF2,6.4481
485,_SFAop-cdEeet0YmmfbMwkw,CF2,3.4314
486,_SFAop-cdEeet0YmmfbMwkw,CF2,3.4314
487,_SFAop-cdEeet0YmmfbMwkw,CF2,3.4314
488,_SFOFPucdEeet0YmmfbMwkw,CF3,9.0393
489,_SFOFPucdEeet0YmmfbMwkw,CF3,9.0393
490,_SFGInOcdEeet0YmmfbMwkw,CF3,9.0083
491,_SFGInOcdEeet0YmmfbMwkw,CF3,9.0083
492,_SFGInOcdEeet0YmmfbMwkw,CF3,9.0083
493,_SFKaqecdEeet0YmmfbMwkw,CF2,3.678
494,_SFKaqecdEeet0YmmfbMwkw,CF2,3.678
495,_SFKaqecdEeet0YmmfbMwkw,CF2,3.678
496,_SFDsm-cdEeet0YmmfbMwkw,CF2,3.4424
497,_SFDsm-cdEeet0YmmfbMwkw,CF2,3.4424
498,_SFDsm-cdEeet0YmmfbMwkw,CF2,3.4424
499,_SFDsm-cdEeet0YmmfbMwkw,CF2,3.4424
500,_SFDsm-cdEeet0YmmfbMwkw,CF2,3.4424
501,_SFDsm-cdEeet0YmmfbMwkw,CF2,3.4424
502,_SFOER-cdEeet0YmmfbMwkw,CF2,3.1958
503,_SFOER-cdEeet0YmmfbMwkw,CF2,3.1958
504,_SFOER-cdEeet0YmmfbMwkw,CF2,3.1958
505,_SFS8XucdEeet0YmmfbMwkw,CF1,6.2318
506,_SFS8XucdEeet0YmmfbMwkw,CF1,6.2318
507,_SFS8XucdEeet0YmmfbMwkw,CF1,6.2318
508,_SFLosucdEeet0YmmfbMwkw,CF2,2.9625
509,_SFLosucdEeet0YmmfbMwkw,CF2,2.9625
510,_SFLosucdEeet0YmmfbMwkw,CF2,2.9625
511,_SE23vucdEeet0YmmfbMwkw,CF3,3.3994
512,_SE23vucdEeet0YmmfbMwkw,CF3,3.3994
513,_SE23vucdEeet0YmmfbMwkw,CF3,3.3994
514,_SFDs_-cdEeet0YmmfbMwkw,CF1,6.1258
515,_SFDs_-cdEeet0YmmfbMwkw,CF1,6.1258
516,_SFDs_-cdEeet0YmmfbMwkw,CF1,6.1258
517,_SFGvd-cdEeet0YmmfbMwkw,CF1,6.4581
518,_SFGvd-cdEeet0YmmfbMwkw,CF1,6.4581
519,_SFGvd-cdEeet0YmmfbMwkw,CF1,6.4581
520,_SFGvd-cdEeet0YmmfbMwkw,CF1,6.4581
521,_SFGvd-cdEeet0YmmfbMwkw,CF1,6.4581
522,_SFGvd-cdEeet0YmmfbMwkw,CF1,6.4581
523,_SE-z0OcdEeet0YmmfbMwkw,CF3,6.0128
524,_SE-z0OcdEeet0YmmfbMwkw,CF3,6.0128
525,_SE-z0OcdEeet0YmmfbMwkw,CF3,6.0128
526,_SFODducdEeet0YmmfbMwkw,CF1,3.8893
527,_SFODducdEeet0YmmfbMwkw,CF1,3.8893
528,_SFODducdEeet0YmmfbMwkw,CF1,3.8893
529,_SFODkOcdEeet0YmmfbMwkw,CF2,3.4764
530,_SFODkOcdEeet0YmmfbMwkw,CF2,3.4764
531,_SFODkOcdEeet0YmmfbMwkw,CF2,3.4764
532,_SEx_M-cdEeet0YmmfbMwkw,CF1,6.4501
533,_SEx_M-cdEeet0YmmfbMwkw,CF1,6.4501
534,_SEx_M-cdEeet0YmmfbMwkw,CF1,6.4501
535,_SEu7tecdEeet0YmmfbMwkw,CF3,3.4164
536,_SEu7tecdEeet0YmmfbMwkw,CF3,3.4164
537,_SEu7tecdEeet0YmmfbMwkw,CF3,3.4164
538,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.0088
539,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.0088
540,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.0088
541,_SFLn7ecdEeet0YmmfbMwkw,CF3,6.5414
542,_SFLn7ecdEeet0YmmfbMwkw,CF3,6.5414
543,_SFLn7ecdEeet0YmmfbMwkw,CF3,6.5414
544,_SE56uecdEeet0YmmfbMwkw,CF2,3.4014
545,_SE56uecdEeet0YmmfbMwkw,CF2,3.4014
546,_SE56uecdEeet0YmmfbMwkw,CF2,3.4014
547,_SE56qecdEeet0YmmfbMwkw,CF1,3.8483
548,_SE56qecdEeet0YmmfbMwkw,CF1,3.8483
549,_SE56qecdEeet0YmmfbMwkw,CF1,3.8483
550,_SEwwr-cdEeet0YmmfbMwkw,CF3,4.4412
551,_SEwwr-cdEeet0YmmfbMwkw,CF3,4.4412
552,_SEwwr-cdEeet0YmmfbMwkw,CF3,4.4412
553,_SFOEpucdEeet0YmmfbMwkw,CF3,6.5444
554,_SFOEpucdEeet0YmmfbMwkw,CF3,6.5444
555,_SE_a1OcdEeet0YmmfbMwkw,CF2,6.0528
556,_SE_a1OcdEeet0YmmfbMwkw,CF2,6.0528
557,_SE_a1OcdEeet0YmmfbMwkw,CF2,6.0528
558,_SE_a1OcdEeet0YmmfbMwkw,CF2,6.0528
559,_SExYNOcdEeet0YmmfbMwkw,CF2,8.9863
560,_SExYNOcdEeet0YmmfbMwkw,CF2,8.9863
561,_SExYNOcdEeet0YmmfbMwkw,CF2,8.9863
562,_SExYNOcdEeet0YmmfbMwkw,CF2,8.9863
563,_SFB2xucdEeet0YmmfbMwkw,CF2,3.4344
564,_SFB2xucdEeet0YmmfbMwkw,CF2,3.4344
565,_SFB2xucdEeet0YmmfbMwkw,CF2,3.4344
566,_SFB2xucdEeet0YmmfbMwkw,CF2,3.4344
567,_SFB2xucdEeet0YmmfbMwkw,CF2,3.4344
568,_SFB2xucdEeet0YmmfbMwkw,CF2,3.4344
569,_SE_aPucdEeet0YmmfbMwkw,CF1,6.0558
570,_SE_aPucdEeet0YmmfbMwkw,CF1,6.0558
571,_SE_aPucdEeet0YmmfbMwkw,CF1,6.0558
572,_SFGIqOcdEeet0YmmfbMwkw,CF3,6.1508
573,_SFGIqOcdEeet0YmmfbMwkw,CF3,6.1508
574,_SFGIqOcdEeet0YmmfbMwkw,CF3,6.1508
575,_SEu7mecdEeet0YmmfbMwkw,CF3,6.0608
576,_SEu7mecdEeet0YmmfbMwkw,CF3,6.0608
577,_SEu7mecdEeet0YmmfbMwkw,CF3,6.0608
578,_SFHWA-cdEeet0YmmfbMwkw,CF2,3.674
579,_SFHWA-cdEeet0YmmfbMwkw,CF2,3.674
580,_SFHWA-cdEeet0YmmfbMwkw,CF2,3.674
581,_SE8W-ecdEeet0YmmfbMwkw,CF1,6.4391
582,_SE8W-ecdEeet0YmmfbMwkw,CF1,6.4391
583,_SE8W-ecdEeet0YmmfbMwkw,CF1,6.4391
584,_SE8W-ecdEeet0YmmfbMwkw,CF1,6.4391
585,_SE8W-ecdEeet0YmmfbMwkw,CF1,6.4391
586,_SE8W-ecdEeet0YmmfbMwkw,CF1,6.4391
587,_SEu7sOcdEeet0YmmfbMwkw,CF1,3.4144
588,_SEu7sOcdEeet0YmmfbMwkw,CF1,3.4144
589,_SEu7sOcdEeet0YmmfbMwkw,CF1,3.4144
590,_SFFhyucdEeet0YmmfbMwkw,CF1,3.8783
591,_SFFhyucdEeet0YmmfbMwkw,CF1,3.8783
592,_SFFhyucdEeet0YmmfbMwkw,CF1,3.8783
593,_SFMOz-cdEeet0YmmfbMwkw,CF1,6.2058
594,_SFMOz-cdEeet0YmmfbMwkw,CF1,6.2058
595,_SFMOz-cdEeet0YmmfbMwkw,CF1,6.2058
596,_SEvizucdEeet0YmmfbMwkw,CF2,3.4224
597,_SEvizucdEeet0YmmfbMwkw,CF2,3.4224
598,_SEvizucdEeet0YmmfbMwkw,CF2,3.4224
599,_SFOFcOcdEeet0YmmfbMwkw,CF2,3.4824
600,_SFOFcOcdEeet0YmmfbMwkw,CF2,3.4824
601,_SFOFcOcdEeet0YmmfbMwkw,CF2,3.4824
602,_SFOD_ucdEeet0YmmfbMwkw,CF3,9.0373
603,_SFOD_ucdEeet0YmmfbMwkw,CF3,9.0373
604,_SEwwu-cdEeet0YmmfbMwkw,CF1,135.9106
605,_SEwwu-cdEeet0YmmfbMwkw,CF1,136.5235
606,_SEwwu-cdEeet0YmmfbMwkw,CF1,136.5235
607,_SEwwu-cdEeet0YmmfbMwkw,CF1,136.5235
608,_SEwwu-cdEeet0YmmfbMwkw,CF1,136.5235
609,_SEwwu-cdEeet0YmmfbMwkw,CF1,136.5235
610,_SEwwu-cdEeet0YmmfbMwkw,CF1,136.5235
611,_SFMQLecdEeet0YmmfbMwkw,CF2,13.1155
612,_SFMQLecdEeet0YmmfbMwkw,CF2,13.1155
613,_SFMQLecdEeet0YmmfbMwkw,CF2,13.1155
614,_SE23gucdEeet0YmmfbMwkw,CF3,6.0218
615,_SE23gucdEeet0YmmfbMwkw,CF3,6.0218
616,_SE23gucdEeet0YmmfbMwkw,CF3,6.0218
617,_SFJyvecdEeet0YmmfbMwkw,CF1,4.4332
618,_SFJyvecdEeet0YmmfbMwkw,CF1,4.4332
619,_SFJyvecdEeet0YmmfbMwkw,CF1,4.4332
620,_SFJyvecdEeet0YmmfbMwkw,CF1,4.4332
621,_SE-zLOcdEeet0YmmfbMwkw,CF2,4.4262
622,_SE-zLOcdEeet0YmmfbMwkw,CF2,4.4262
623,_SFABhOcdEeet0YmmfbMwkw,CF1,3.8603
624,_SFABhOcdEeet0YmmfbMwkw,CF1,3.8603
625,_SFABhOcdEeet0YmmfbMwkw,CF1,3.8603
626,_SFS9FOcdEeet0YmmfbMwkw,CF3,6.2348
627,_SFS9FOcdEeet0YmmfbMwkw,CF3,6.2348
628,_SEz0XOcdEeet0YmmfbMwkw,CF1,6.4511
629,_SEz0XOcdEeet0YmmfbMwkw,CF1,6.4511
630,_SEz0XOcdEeet0YmmfbMwkw,CF1,6.4511
631,_SE8-O-cdEeet0YmmfbMwkw,CF1,13.0855
632,_SE8-O-cdEeet0YmmfbMwkw,CF1,13.0855
633,_SE8-O-cdEeet0YmmfbMwkw,CF1,13.0855
634,_SE8-O-cdEeet0YmmfbMwkw,CF1,13.0855
635,_SE8-O-cdEeet0YmmfbMwkw,CF1,13.0855
636,_SE8Xn-cdEeet0YmmfbMwkw,CF1,3.8533
637,_SE8Xn-cdEeet0YmmfbMwkw,CF1,3.8533
638,_SE8Xn-cdEeet0YmmfbMwkw,CF1,3.8533
639,_SFFhMOcdEeet0YmmfbMwkw,CF3,2.7141
640,_SFFhMOcdEeet0YmmfbMwkw,CF3,2.7141
641,_SFFhMOcdEeet0YmmfbMwkw,CF3,2.7141
642,_SEz0cucdEeet0YmmfbMwkw,CF1,3.4264
643,_SEz0cucdEeet0YmmfbMwkw,CF1,3.4264
644,_SEz0cucdEeet0YmmfbMwkw,CF1,3.4264
645,_SEymIOcdEeet0YmmfbMwkw,CF1,201.4841
646,_SEymIOcdEeet0YmmfbMwkw,CF1,200.3759
647,_SEymIOcdEeet0YmmfbMwkw,CF1,200.3759
648,_SEymIOcdEeet0YmmfbMwkw,CF1,200.3759
649,_SEu7xecdEeet0YmmfbMwkw,CF1,3.1738
650,_SEu7xecdEeet0YmmfbMwkw,CF1,3.1738
651,_SEu7xecdEeet0YmmfbMwkw,CF1,3.1738
652,_SFMOXOcdEeet0YmmfbMwkw,CF1,3.4704
653,_SFMOXOcdEeet0YmmfbMwkw,CF1,3.4704
654,_SFMOXOcdEeet0YmmfbMwkw,CF1,3.4704
655,_SExXkecdEeet0YmmfbMwkw,CF3,10.1622
656,_SExXkecdEeet0YmmfbMwkw,CF3,10.1622
657,_SExXkecdEeet0YmmfbMwkw,CF3,10.1622
658,_SFKZXecdEeet0YmmfbMwkw,CF2,3.1828
659,_SFKZXecdEeet0YmmfbMwkw,CF2,3.1828
660,_SFKZXecdEeet0YmmfbMwkw,CF2,3.1828
661,_SFOEIecdEeet0YmmfbMwkw,CF1,3.4784
662,_SFOEIecdEeet0YmmfbMwkw,CF1,3.4784
663,_SFOEIecdEeet0YmmfbMwkw,CF1,3.4784
664,_SFFhCOcdEeet0YmmfbMwkw,CF1,6.1418
665,_SFFhCOcdEeet0YmmfbMwkw,CF1,6.1418
666,_SFFhCOcdEeet0YmmfbMwkw,CF1,6.1418
667,_SFFhCOcdEeet0YmmfbMwkw,CF1,6.1418
668,_SFFhCOcdEeet0YmmfbMwkw,CF1,6.1418
669,_SFFhCOcdEeet0YmmfbMwkw,CF1,6.1418
670,_SFFhCOcdEeet0YmmfbMwkw,CF1,6.1418
671,_SFFhCOcdEeet0YmmfbMwkw,CF1,6.1418
672,_SFFhCOcdEeet0YmmfbMwkw,CF1,6.1418
673,_SFFhCOcdEeet0YmmfbMwkw,CF1,6.1418
674,_SFFhCOcdEeet0YmmfbMwkw,CF1,6.1418
675,_SFDrv-cdEeet0YmmfbMwkw,CF3,6.1228
676,_SFDrv-cdEeet0YmmfbMwkw,CF3,6.1228
677,_SFDrv-cdEeet0YmmfbMwkw,CF3,6.1228
678,_SFLBxecdEeet0YmmfbMwkw,CF3,15.47
679,_SFLBxecdEeet0YmmfbMwkw,CF3,15.47
680,_SFLBxecdEeet0YmmfbMwkw,CF3,15.47
681,_SFMOS-cdEeet0YmmfbMwkw,CF2,6.4651
682,_SFMOS-cdEeet0YmmfbMwkw,CF2,6.4651
683,_SFMOS-cdEeet0YmmfbMwkw,CF2,6.4651
684,_SFMOS-cdEeet0YmmfbMwkw,CF2,6.4651
685,_SFMOS-cdEeet0YmmfbMwkw,CF2,6.4651
686,_SFMOS-cdEeet0YmmfbMwkw,CF2,6.4651
687,_SFGIQOcdEeet0YmmfbMwkw,CF2,3.67
688,_SFGIQOcdEeet0YmmfbMwkw,CF2,3.67
689,_SFGIQOcdEeet0YmmfbMwkw,CF2,3.67
690,_SE8W5OcdEeet0YmmfbMwkw,CF3,10.1572
691,_SE8W5OcdEeet0YmmfbMwkw,CF3,10.1572
692,_SE8W5OcdEeet0YmmfbMwkw,CF3,10.1572
693,_SEu7uucdEeet0YmmfbMwkw,CF1,2.9485
694,_SEu7uucdEeet0YmmfbMwkw,CF1,2.9485
695,_SEu7uucdEeet0YmmfbMwkw,CF1,2.9485
696,_SE6h_ecdEeet0YmmfbMwkw,CF1,3.8503
697,_SE6h_ecdEeet0YmmfbMwkw,CF1,3.8503
698,_SE6h_ecdEeet0YmmfbMwkw,CF1,3.8503
699,_SEu7jecdEeet0YmmfbMwkw,CF3,8.9793
700,_SEu7jecdEeet0YmmfbMwkw,CF3,8.9793
701,_SEu7jecdEeet0YmmfbMwkw,CF3,8.9793
702,_SEu7jecdEeet0YmmfbMwkw,CF3,8.9793
703,_SE8W8-cdEeet0YmmfbMwkw,CF1,6.0448
704,_SE8W8-cdEeet0YmmfbMwkw,CF1,6.0448
705,_SE8W8-cdEeet0YmmfbMwkw,CF1,6.0448
706,_SFE6hucdEeet0YmmfbMwkw,CF3,6.1358
707,_SFE6hucdEeet0YmmfbMwkw,CF3,6.1358
708,_SFE6hucdEeet0YmmfbMwkw,CF3,6.1358
709,_SFLomecdEeet0YmmfbMwkw,CF2,13.1115
710,_SFLomecdEeet0YmmfbMwkw,CF2,13.1115
711,_SFLomecdEeet0YmmfbMwkw,CF2,13.1115
712,_SFOq5-cdEeet0YmmfbMwkw,CF3,195.6672
713,_SFOq5-cdEeet0YmmfbMwkw,CF3,195.1192
714,_SFLn8ecdEeet0YmmfbMwkw,CF2,6.1968
715,_SFLn8ecdEeet0YmmfbMwkw,CF2,6.1968
716,_SFLn8ecdEeet0YmmfbMwkw,CF2,6.1968
717,_SFLn8ecdEeet0YmmfbMwkw,CF2,6.1968
